gp_idx,algo,display_name,final_position,total_reward,pit_stops,changed_compound
0,TRPO,Bahrain GP (ALO),10,-3871.392448425293,1,True
0,TRPO,Bahrain GP (ALO),3,1304.2867279052734,1,True
0,TRPO,Bahrain GP (ALO),6,-1132.7209091186523,1,True
0,TRPO,Bahrain GP (ALO),2,2282.1095809936523,1,True
0,TRPO,Bahrain GP (ALO),8,-2744.1126708984375,1,True
0,TRPO,Bahrain GP (ALO),10,-3964.430076599121,1,True
0,TRPO,Bahrain GP (ALO),20,-10673.939727783203,0,False
0,TRPO,Bahrain GP (ALO),9,-3510.063301086426,1,True
0,TRPO,Bahrain GP (ALO),7,-1888.3115234375,1,True
0,TRPO,Bahrain GP (ALO),20,-10683.757705688477,0,False
0,TRPO,Bahrain GP (ALO),2,2470.0753784179688,1,True
0,TRPO,Bahrain GP (ALO),5,-386.2972259521485,1,True
0,TRPO,Bahrain GP (ALO),11,-4300.072265625,1,True
0,TRPO,Bahrain GP (ALO),9,-3400.6399002075195,1,True
0,TRPO,Bahrain GP (ALO),20,-10760.970664978027,0,False
0,TRPO,Bahrain GP (ALO),7,-1885.7021408081057,1,True
0,TRPO,Bahrain GP (ALO),7,-1883.3838348388672,1,True
0,TRPO,Bahrain GP (ALO),8,-2676.6782302856445,1,True
0,TRPO,Bahrain GP (ALO),20,-10764.194984436035,0,False
0,TRPO,Bahrain GP (ALO),8,-2647.5095443725586,1,True
0,TRPO,Bahrain GP (ALO),20,-10755.512786865234,0,False
0,TRPO,Bahrain GP (ALO),8,-2751.0902786254883,1,True
0,TRPO,Bahrain GP (ALO),10,-3871.358024597168,1,True
0,TRPO,Bahrain GP (ALO),7,-1892.5313415527344,1,True
0,TRPO,Bahrain GP (ALO),12,-4546.635459899902,1,True
0,TRPO,Bahrain GP (ALO),9,-3375.6107025146484,1,True
0,TRPO,Bahrain GP (ALO),4,362.16576385498047,1,True
0,TRPO,Bahrain GP (ALO),6,-1151.6859893798828,1,True
0,TRPO,Bahrain GP (ALO),20,-19414.590209960938,0,False
0,TRPO,Bahrain GP (ALO),7,-1894.1433410644531,1,True
0,TRPO,Bahrain GP (ALO),4,271.0155792236328,1,True
0,TRPO,Bahrain GP (ALO),5,-404.30054473876953,1,True
0,TRPO,Bahrain GP (ALO),20,-10677.813385009766,0,False
0,TRPO,Bahrain GP (ALO),16,-5058.286933898926,1,True
0,TRPO,Bahrain GP (ALO),9,-3388.545166015625,1,True
0,TRPO,Bahrain GP (ALO),6,-1146.1837158203125,1,True
0,TRPO,Bahrain GP (ALO),6,-1137.8720321655271,1,True
0,TRPO,Bahrain GP (ALO),2,2466.873001098633,1,True
0,TRPO,Bahrain GP (ALO),6,-1149.0025787353516,1,True
0,TRPO,Bahrain GP (ALO),19,-5506.375526428223,1,True
0,TRPO,Bahrain GP (ALO),16,-5050.006759643555,1,True
0,TRPO,Bahrain GP (ALO),20,-10666.736785888672,0,False
0,TRPO,Bahrain GP (ALO),6,-1141.3212661743164,1,True
0,TRPO,Bahrain GP (ALO),7,-1884.467300415039,1,True
0,TRPO,Bahrain GP (ALO),8,-2690.5993423461914,1,True
0,TRPO,Bahrain GP (ALO),17,-5202.0163497924805,1,True
0,TRPO,Bahrain GP (ALO),6,-1348.679718017578,1,True
0,TRPO,Bahrain GP (ALO),14,-4767.211730957031,1,True
0,TRPO,Bahrain GP (ALO),20,-19064.687301635742,0,False
0,TRPO,Bahrain GP (ALO),2,2278.5537643432617,1,True
0,TRPO,Bahrain GP (ALO),15,-4899.836219787598,1,True
0,TRPO,Bahrain GP (ALO),8,-2743.770820617676,1,True
0,TRPO,Bahrain GP (ALO),8,-2745.337089538574,1,True
0,TRPO,Bahrain GP (ALO),5,-450.4350662231446,1,True
0,TRPO,Bahrain GP (ALO),5,-503.0193099975586,1,True
0,TRPO,Bahrain GP (ALO),12,-4563.450035095215,1,True
0,TRPO,Bahrain GP (ALO),3,1432.7738494873047,1,True
0,TRPO,Bahrain GP (ALO),7,-1997.3011856079104,1,True
0,TRPO,Bahrain GP (ALO),14,-4811.593734741211,1,True
0,TRPO,Bahrain GP (ALO),10,-4257.39387512207,1,True
0,TRPO,Bahrain GP (ALO),20,-10676.339309692385,0,False
0,TRPO,Bahrain GP (ALO),4,225.02249145507812,1,True
0,TRPO,Bahrain GP (ALO),20,-10765.144050598145,0,False
0,TRPO,Bahrain GP (ALO),11,-4517.337989807129,1,True
0,TRPO,Bahrain GP (ALO),20,-10671.977531433104,0,False
0,TRPO,Bahrain GP (ALO),1,4624.074966430664,1,True
0,TRPO,Bahrain GP (ALO),20,-10682.212905883787,0,False
0,TRPO,Bahrain GP (ALO),5,-409.381462097168,1,True
0,TRPO,Bahrain GP (ALO),8,-2735.4151611328125,1,True
0,TRPO,Bahrain GP (ALO),7,-1881.999122619629,1,True
0,TRPO,Bahrain GP (ALO),20,-10668.850135803224,0,False
0,TRPO,Bahrain GP (ALO),6,-1154.6814422607422,1,True
0,TRPO,Bahrain GP (ALO),6,-1165.8681716918943,1,True
0,TRPO,Bahrain GP (ALO),2,2463.881820678711,1,True
0,TRPO,Bahrain GP (ALO),9,-3494.4250564575195,1,True
0,TRPO,Bahrain GP (ALO),5,-423.8740310668946,1,True
0,TRPO,Bahrain GP (ALO),10,-3956.589645385742,1,True
0,TRPO,Bahrain GP (ALO),2,2269.644218444824,1,True
0,TRPO,Bahrain GP (ALO),20,-10678.859893798828,0,False
0,TRPO,Bahrain GP (ALO),7,-2016.980407714844,1,True
0,TRPO,Bahrain GP (ALO),3,1241.8133697509766,1,True
0,TRPO,Bahrain GP (ALO),20,-10762.785949707031,0,False
0,TRPO,Bahrain GP (ALO),8,-2750.696243286133,1,True
0,TRPO,Bahrain GP (ALO),9,-3397.1911239624023,1,True
0,TRPO,Bahrain GP (ALO),5,-487.02867889404297,1,True
0,TRPO,Bahrain GP (ALO),11,-4305.248237609863,1,True
0,TRPO,Bahrain GP (ALO),19,-5508.109397888184,1,True
0,TRPO,Bahrain GP (ALO),4,348.9498748779297,1,True
0,TRPO,Bahrain GP (ALO),20,-10777.42552947998,0,False
0,TRPO,Bahrain GP (ALO),7,-2005.6430587768557,1,True
0,TRPO,Bahrain GP (ALO),12,-4564.7971267700195,1,True
0,TRPO,Bahrain GP (ALO),14,-4836.968185424805,1,True
0,TRPO,Bahrain GP (ALO),3,1373.073959350586,1,True
0,TRPO,Bahrain GP (ALO),20,-10680.623497009276,0,False
0,TRPO,Bahrain GP (ALO),5,-580.962158203125,1,True
0,TRPO,Bahrain GP (ALO),12,-4469.568428039551,1,True
0,TRPO,Bahrain GP (ALO),15,-4940.854103088379,1,True
0,TRPO,Bahrain GP (ALO),6,-1447.9525909423828,1,True
0,TRPO,Bahrain GP (ALO),2,2479.4305419921875,1,True
0,TRPO,Bahrain GP (ALO),20,-10854.510986328123,0,False
0,TRPO,Bahrain GP (ALO),2,2453.896759033203,1,True
0,TRPO,Bahrain GP (ALO),6,-1496.1343154907229,1,True
0,TRPO,Bahrain GP (ALO),7,-1987.8572692871096,1,True
0,TRPO,Bahrain GP (ALO),20,-10791.921127319336,0,False
0,TRPO,Bahrain GP (ALO),1,4687.255805969238,1,True
0,TRPO,Bahrain GP (ALO),8,-2668.661148071289,1,True
0,TRPO,Bahrain GP (ALO),3,1411.1230850219729,1,True
0,TRPO,Bahrain GP (ALO),4,370.2770462036133,1,True
0,TRPO,Bahrain GP (ALO),3,1307.8511276245115,1,True
0,TRPO,Bahrain GP (ALO),6,-1126.319206237793,1,True
0,TRPO,Bahrain GP (ALO),10,-3979.591346740722,1,True
0,TRPO,Bahrain GP (ALO),5,-410.108024597168,1,True
0,TRPO,Bahrain GP (ALO),1,4606.110763549805,1,True
0,TRPO,Bahrain GP (ALO),9,-3512.7219848632812,1,True
0,TRPO,Bahrain GP (ALO),20,-10773.6298828125,0,False
0,TRPO,Bahrain GP (ALO),3,1388.7280654907229,1,True
0,TRPO,Bahrain GP (ALO),11,-4309.290901184082,1,True
0,TRPO,Bahrain GP (ALO),20,-10771.27808380127,0,False
0,TRPO,Bahrain GP (ALO),3,1400.1010284423828,1,True
0,TRPO,Bahrain GP (ALO),10,-3972.871818542481,1,True
0,TRPO,Bahrain GP (ALO),9,-3484.7780685424805,1,True
0,TRPO,Bahrain GP (ALO),6,-1341.3503494262695,1,True
0,TRPO,Bahrain GP (ALO),10,-3850.0863189697266,1,True
0,TRPO,Bahrain GP (ALO),4,339.59169006347656,1,True
0,TRPO,Bahrain GP (ALO),20,-5771.172779083252,1,True
0,TRPO,Bahrain GP (ALO),11,-4291.042236328125,1,True
0,TRPO,Bahrain GP (ALO),18,-5466.396255493164,1,True
0,TRPO,Bahrain GP (ALO),3,1401.9526901245115,1,True
0,TRPO,Bahrain GP (ALO),5,-417.251953125,1,True
0,TRPO,Bahrain GP (ALO),20,-10753.251068115234,0,False
0,TRPO,Bahrain GP (ALO),20,-10752.322364807129,0,False
0,TRPO,Bahrain GP (ALO),6,-1182.037467956543,1,True
0,TRPO,Bahrain GP (ALO),20,-10845.709671020508,0,False
0,TRPO,Bahrain GP (ALO),10,-3835.1706161499023,1,True
0,TRPO,Bahrain GP (ALO),5,-487.0676498413086,1,True
0,TRPO,Bahrain GP (ALO),15,-4907.31852722168,1,True
0,TRPO,Bahrain GP (ALO),3,1382.0817489624023,1,True
0,TRPO,Bahrain GP (ALO),6,-1345.8029251098633,1,True
0,TRPO,Bahrain GP (ALO),4,158.33882904052734,1,True
0,TRPO,Bahrain GP (ALO),1,4724.655700683594,1,True
0,TRPO,Bahrain GP (ALO),2,2448.5017852783203,1,True
0,TRPO,Bahrain GP (ALO),20,-10673.143577575684,0,False
0,TRPO,Bahrain GP (ALO),20,-10863.07430267334,0,False
0,TRPO,Bahrain GP (ALO),8,-2697.89501953125,1,True
0,TRPO,Bahrain GP (ALO),20,-10669.467193603516,0,False
0,TRPO,Bahrain GP (ALO),8,-2645.5034255981445,1,True
0,TRPO,Bahrain GP (ALO),12,-4459.350364685059,1,True
0,TRPO,Bahrain GP (ALO),6,-1170.8346252441406,1,True
0,TRPO,Bahrain GP (ALO),7,-1899.2668228149416,1,True
0,TRPO,Bahrain GP (ALO),5,-572.2814331054688,1,True
0,TRPO,Bahrain GP (ALO),6,-1141.0675048828125,1,True
0,TRPO,Bahrain GP (ALO),4,243.71792602539065,1,True
0,TRPO,Bahrain GP (ALO),12,-4487.071640014648,1,True
0,TRPO,Bahrain GP (ALO),19,-5650.317680358887,1,True
0,TRPO,Bahrain GP (ALO),16,-5078.368339538574,1,True
0,TRPO,Bahrain GP (ALO),13,-4597.723106384277,1,True
0,TRPO,Bahrain GP (ALO),15,-4930.24959564209,1,True
0,TRPO,Bahrain GP (ALO),20,-10659.625839233398,0,False
0,TRPO,Bahrain GP (ALO),19,-5551.793388366699,1,True
0,TRPO,Bahrain GP (ALO),16,-5064.5473709106445,1,True
0,TRPO,Bahrain GP (ALO),4,342.789794921875,1,True
0,TRPO,Bahrain GP (ALO),7,-2071.016891479492,1,True
0,TRPO,Bahrain GP (ALO),8,-2621.230499267578,1,True
0,TRPO,Bahrain GP (ALO),20,-10753.174942016602,0,False
0,TRPO,Bahrain GP (ALO),8,-2640.3446350097656,1,True
0,TRPO,Bahrain GP (ALO),17,-5206.332275390625,1,True
0,TRPO,Bahrain GP (ALO),20,-12828.3705368042,0,False
0,TRPO,Bahrain GP (ALO),3,1415.451416015625,1,True
0,TRPO,Bahrain GP (ALO),20,-10671.686546325684,0,False
0,TRPO,Bahrain GP (ALO),9,-3421.7683486938477,1,True
0,TRPO,Bahrain GP (ALO),20,-10667.90143585205,0,False
0,TRPO,Bahrain GP (ALO),1,4524.383399963379,1,True
0,TRPO,Bahrain GP (ALO),2,2466.0280838012695,1,True
0,TRPO,Bahrain GP (ALO),8,-2646.552703857422,1,True
0,TRPO,Bahrain GP (ALO),20,-10853.744598388672,0,False
0,TRPO,Bahrain GP (ALO),4,367.2197799682617,1,True
0,TRPO,Bahrain GP (ALO),4,367.7913055419922,1,True
0,TRPO,Bahrain GP (ALO),5,-430.9122619628906,1,True
0,TRPO,Bahrain GP (ALO),4,356.0473098754883,1,True
0,TRPO,Bahrain GP (ALO),20,-10682.479026794434,0,False
0,TRPO,Bahrain GP (ALO),11,-4383.215621948242,1,True
0,TRPO,Bahrain GP (ALO),7,-2095.516799926758,1,True
0,TRPO,Bahrain GP (ALO),4,160.90394592285156,1,True
0,TRPO,Bahrain GP (ALO),20,-10684.726547241213,0,False
0,TRPO,Bahrain GP (ALO),3,1417.1388549804688,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1545.454818725586,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1113.6371231079102,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2737.0978622436523,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1085.0942611694336,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1881.822509765625,1,True
1,A2C,Saudi Arabian GP (NOR),5,210.4841156005859,1,True
1,A2C,Saudi Arabian GP (NOR),9,-3069.149185180664,1,True
1,A2C,Saudi Arabian GP (NOR),6,-248.44026947021484,1,True
1,A2C,Saudi Arabian GP (NOR),14,-4007.124313354492,1,True
1,A2C,Saudi Arabian GP (NOR),6,-287.57328033447266,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1210.4386291503906,1,True
1,A2C,Saudi Arabian GP (NOR),13,-4033.9876708984375,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3243.4032974243164,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1830.0854568481443,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1805.5495223999023,1,True
1,A2C,Saudi Arabian GP (NOR),5,319.2198944091797,1,True
1,A2C,Saudi Arabian GP (NOR),7,-994.0159530639648,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2684.3322219848633,1,True
1,A2C,Saudi Arabian GP (NOR),4,1241.338150024414,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2118.603340148926,1,True
1,A2C,Saudi Arabian GP (NOR),6,-273.49134826660156,1,True
1,A2C,Saudi Arabian GP (NOR),15,-4448.9548263549805,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3107.7050247192383,1,True
1,A2C,Saudi Arabian GP (NOR),5,298.1872329711914,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2079.9472885131836,1,True
1,A2C,Saudi Arabian GP (NOR),14,-3901.2970275878906,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2081.2318115234375,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1312.362045288086,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1021.6267013549804,1,True
1,A2C,Saudi Arabian GP (NOR),5,80.55819702148438,1,True
1,A2C,Saudi Arabian GP (NOR),5,483.4826354980469,1,True
1,A2C,Saudi Arabian GP (NOR),10,-2991.0353622436523,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1320.8697052001953,1,True
1,A2C,Saudi Arabian GP (NOR),4,1235.7957077026367,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3113.999397277832,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1177.3005142211914,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3003.2868041992188,1,True
1,A2C,Saudi Arabian GP (NOR),4,922.8775024414062,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2023.4056777954104,1,True
1,A2C,Saudi Arabian GP (NOR),7,-991.9065628051758,1,True
1,A2C,Saudi Arabian GP (NOR),4,1075.1553421020508,1,True
1,A2C,Saudi Arabian GP (NOR),13,-3724.535903930664,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1793.7810287475586,1,True
1,A2C,Saudi Arabian GP (NOR),6,-852.8510894775391,0,True
1,A2C,Saudi Arabian GP (NOR),7,-1304.9659118652344,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2031.0547790527344,1,True
1,A2C,Saudi Arabian GP (NOR),6,-527.5725708007812,1,True
1,A2C,Saudi Arabian GP (NOR),5,188.81610107421875,1,True
1,A2C,Saudi Arabian GP (NOR),6,-446.2724685668946,1,True
1,A2C,Saudi Arabian GP (NOR),5,471.1050262451172,1,True
1,A2C,Saudi Arabian GP (NOR),6,-571.6600341796875,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2675.9563751220703,1,True
1,A2C,Saudi Arabian GP (NOR),5,370.81097412109375,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1932.9602813720703,1,True
1,A2C,Saudi Arabian GP (NOR),6,-241.4957046508789,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2721.128936767578,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1604.4421768188477,1,True
1,A2C,Saudi Arabian GP (NOR),7,-990.8805923461914,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2890.268493652344,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1743.948860168457,1,True
1,A2C,Saudi Arabian GP (NOR),5,253.4704132080078,1,True
1,A2C,Saudi Arabian GP (NOR),4,1124.6940612792969,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1747.5799102783203,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1903.507873535156,1,True
1,A2C,Saudi Arabian GP (NOR),6,-635.8564147949219,1,True
1,A2C,Saudi Arabian GP (NOR),4,1186.8329010009766,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2071.709892272949,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1005.5467987060548,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1131.3689041137695,1,True
1,A2C,Saudi Arabian GP (NOR),5,224.2769241333008,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1267.968376159668,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3026.754119873047,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1747.6026763916016,1,True
1,A2C,Saudi Arabian GP (NOR),5,515.4292449951172,1,True
1,A2C,Saudi Arabian GP (NOR),5,482.7100601196289,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2027.6284408569336,1,True
1,A2C,Saudi Arabian GP (NOR),13,-3700.2667388916016,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1182.8402099609375,1,True
1,A2C,Saudi Arabian GP (NOR),10,-2951.144805908203,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1928.1972122192385,1,True
1,A2C,Saudi Arabian GP (NOR),6,-511.56449127197266,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2772.993942260742,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1175.8665618896484,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1848.005828857422,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2519.2509994506836,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2045.8382415771484,1,True
1,A2C,Saudi Arabian GP (NOR),12,-3664.55322265625,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1141.9194946289062,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1783.5889511108398,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1216.7521667480469,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2109.478172302246,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1454.6046676635742,1,True
1,A2C,Saudi Arabian GP (NOR),5,332.55338287353516,1,True
1,A2C,Saudi Arabian GP (NOR),6,-746.8186645507812,0,True
1,A2C,Saudi Arabian GP (NOR),8,-1884.1241760253904,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3389.9446334838867,1,True
1,A2C,Saudi Arabian GP (NOR),10,-2963.900344848633,1,True
1,A2C,Saudi Arabian GP (NOR),11,-3443.4547729492188,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2076.3000869750977,1,True
1,A2C,Saudi Arabian GP (NOR),4,1036.6115951538086,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1251.9555740356443,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1834.1124801635744,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1933.961975097656,1,True
1,A2C,Saudi Arabian GP (NOR),6,-554.200439453125,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1762.1994705200195,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1323.5579681396484,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1246.9705810546875,1,True
1,A2C,Saudi Arabian GP (NOR),15,-4121.590484619141,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1927.4004669189453,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2544.2551803588867,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1959.8534774780271,1,True
1,A2C,Saudi Arabian GP (NOR),7,-993.2866058349608,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1176.5661315917969,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1943.0214080810547,1,True
1,A2C,Saudi Arabian GP (NOR),5,43.49961853027344,1,True
1,A2C,Saudi Arabian GP (NOR),4,942.269790649414,1,True
1,A2C,Saudi Arabian GP (NOR),6,-757.0063629150391,1,True
1,A2C,Saudi Arabian GP (NOR),10,-2988.124931335449,1,True
1,A2C,Saudi Arabian GP (NOR),7,-993.9667129516602,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1962.327781677246,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2075.083610534668,1,True
1,A2C,Saudi Arabian GP (NOR),6,-318.4762954711914,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1211.3276748657229,1,True
1,A2C,Saudi Arabian GP (NOR),6,-583.088752746582,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1936.97371673584,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1039.4550170898438,1,True
1,A2C,Saudi Arabian GP (NOR),6,-532.4454193115234,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1245.1624069213867,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2125.8070678710938,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1217.7122802734375,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1074.232666015625,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1996.0166778564453,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1303.366081237793,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1931.3935012817385,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1055.5730514526367,1,True
1,A2C,Saudi Arabian GP (NOR),6,-237.1576385498047,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1281.9636764526367,1,True
1,A2C,Saudi Arabian GP (NOR),6,-380.6668548583984,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2648.8689880371094,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1934.899269104004,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1356.4688568115234,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2043.963134765625,1,True
1,A2C,Saudi Arabian GP (NOR),7,-989.1237564086914,1,True
1,A2C,Saudi Arabian GP (NOR),13,-3751.629867553711,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2572.9326171875,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2040.0145721435547,1,True
1,A2C,Saudi Arabian GP (NOR),14,-4049.934684753418,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2647.126190185547,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1215.4087600708008,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1025.8728942871094,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1039.2257690429688,1,True
1,A2C,Saudi Arabian GP (NOR),6,-385.29188537597656,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1940.7313690185547,1,True
1,A2C,Saudi Arabian GP (NOR),20,-10047.024276733398,0,False
1,A2C,Saudi Arabian GP (NOR),8,-1888.3152923583984,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1283.1783065795898,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1146.6201705932615,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1178.1447982788086,1,True
1,A2C,Saudi Arabian GP (NOR),6,-243.24132537841797,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1861.4819412231443,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2812.1933059692383,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1033.8590393066406,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1975.8755950927737,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2799.681381225586,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1283.8490753173828,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1318.5310287475586,1,True
1,A2C,Saudi Arabian GP (NOR),6,-424.9150695800781,1,True
1,A2C,Saudi Arabian GP (NOR),5,228.0266571044922,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1029.0807800292969,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1874.4789657592771,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2644.211654663086,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1219.9057998657229,1,True
1,A2C,Saudi Arabian GP (NOR),12,-3708.225242614746,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2532.805778503418,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1143.561408996582,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1309.7472915649414,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1965.0185012817385,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1275.624771118164,1,True
1,A2C,Saudi Arabian GP (NOR),6,-374.1070556640625,1,True
1,A2C,Saudi Arabian GP (NOR),10,-2996.196258544922,1,True
1,A2C,Saudi Arabian GP (NOR),6,-300.20069122314453,1,True
1,A2C,Saudi Arabian GP (NOR),13,-3731.595909118652,1,True
1,A2C,Saudi Arabian GP (NOR),5,39.411170959472656,1,True
1,A2C,Saudi Arabian GP (NOR),5,224.61678314208984,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2691.1023712158203,1,True
1,A2C,Saudi Arabian GP (NOR),6,-418.886474609375,1,True
1,A2C,Saudi Arabian GP (NOR),6,-241.12225341796875,1,True
1,A2C,Saudi Arabian GP (NOR),4,1190.8222885131836,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3188.873893737793,1,True
1,A2C,Saudi Arabian GP (NOR),5,511.3373031616211,1,True
1,A2C,Saudi Arabian GP (NOR),7,-992.7395629882812,1,True
1,A2C,Saudi Arabian GP (NOR),4,957.558135986328,1,True
1,A2C,Saudi Arabian GP (NOR),6,-413.3470993041992,1,True
1,A2C,Saudi Arabian GP (NOR),6,-536.5256500244141,1,True
1,A2C,Saudi Arabian GP (NOR),5,470.19225311279297,1,True
1,A2C,Saudi Arabian GP (NOR),6,-863.5883407592773,0,True
1,A2C,Saudi Arabian GP (NOR),9,-2705.5074157714844,1,True
1,A2C,Saudi Arabian GP (NOR),6,-421.4435043334961,1,True
1,A2C,Saudi Arabian GP (NOR),11,-3599.8635330200195,1,True
1,A2C,Saudi Arabian GP (NOR),6,-400.0055389404297,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2823.040954589844,1,True
1,A2C,Saudi Arabian GP (NOR),7,-1467.429786682129,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2645.746910095215,1,True
1,A2C,Saudi Arabian GP (NOR),6,-556.3408126831055,1,True
1,A2C,Saudi Arabian GP (NOR),8,-1755.7205657958984,1,True
1,A2C,Saudi Arabian GP (NOR),6,-639.7248840332031,1,True
1,A2C,Saudi Arabian GP (NOR),8,-2011.9497451782229,1,True
1,A2C,Saudi Arabian GP (NOR),10,-3099.0970611572266,1,True
1,A2C,Saudi Arabian GP (NOR),9,-2667.001136779785,1,True
1,A2C,Saudi Arabian GP (NOR),3,2275.5953063964844,1,True
1,A2C,Saudi Arabian GP (NOR),11,-3433.294464111328,1,True
